comment,author,date,num_likes
들으면 너무 힘이 나요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,비구름,2022-05-08T22:38:09Z,2
"르르땅 진짜 최고야!!
목소리도 너무좋고 직접 춤도추고 진짜 고생 많으셨어요!
앞으로도 많은 활동 해주세용 화이팅!",정민욱,2022-05-08T22:15:31Z,8
원작고증 잘했네요ㅋㅋㅋㅋㅋㅋㅋㅋ,토비빔,2022-05-08T21:28:23Z,4
르릇당..초 캇코이,i__mean,2022-05-08T21:27:54Z,2
2022년 봄 팬치들 선정 지하철에서 보기 좋은 영상,winter spring,2022-05-08T21:12:40Z,3
체고다 르르땅!!!!!!!!!!!!!!,Max Kim,2022-05-08T20:34:07Z,1
Mmd가.아니라 춤을 춘거라고? 개레전드네,j p,2022-05-08T19:23:30Z,2
체고다 르르땅~~~~~~~~~~~~~~ 나의 걸작 주르르 그녀의 인생을 응원하빈다~,고세구 GOSEGU,2022-05-08T18:58:24Z,5985
프로듀서상..?,빵꾸똥꾸,2022-08-15T08:31:34Z,0
세구세구의 걸작?ㅋㅋ,북극여우,2022-07-28T14:49:30Z,0
meow,Professor of the Dark Arts,2022-05-27T03:08:28Z,0
세구땅 ^ㅡ^,아기새,2022-05-16T11:47:48Z,0
세구세구 귀여워,ppupllu meroru,2022-05-15T07:27:18Z,0
"모션캡쳐, 편집까지 직접하신 노래ㅜㅠㅠㅠ 이세돌 처음 숙제곡도 이거여서 진짜 너무 좋음 ㅡㅠㅜㅠㅠㅠㅠㅠㅠㅠ  르르따우ㅜㅜㅜㅠㅠㅠㅜㅠㅠㅠ최고야ㅠㅜㅠㅠㅠㅠ",연구기,2022-05-08T18:42:18Z,4
징버거 최고야,고권희,2022-05-08T18:41:31Z,0
"이게...주르르...르르땅의 마스터피수,,,?? 손나... 곤나니...키레이닷데,,,,,신지라레나이..!!!!!!!!!!!!!!!!! 와타시모 간바루요!!!!!!!!!!!!! 루루땅 ,,,!!!!!!!!!! 🤧💕💕💕",징버거 JINGBURGER,2022-05-08T18:40:45Z,5994
"댓글에 말투가 보여서 웃기다ㅋㅋ
ㄱㅇㅇ",북극여우,2022-07-28T14:48:34Z,0
meow,Professor of the Dark Arts,2022-05-27T03:08:52Z,0
버거땅... 르르땅... 민나 카와이....ㅜㅜ,김민재,2022-05-15T05:34:04Z,0
징본엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,비숍퀸,2022-05-13T02:58:30Z,0
징아~,BrG 유키,2022-05-11T11:22:58Z,0
너무 좋습니다!!! 킹아!!,꾹이짱,2022-05-08T18:31:51Z,1
진짜 너무 귀엽다 ㅋㅋㅋㅋㅋ,Cheolsmile,2022-05-08T18:31:29Z,2
르르땅 항상 열심히 하는 모습 너무 보기 좋아요! 한편으로는 너무 열심히 하셔서 지치시는 건 아닌지 걱정이 되기도 하네요ㅜㅜㅜ 항상 지치지 말고 밝은 모습으로 있었으면 좋겠어요! 르르땅 ㅍㅇㅌ!!,액포,2022-05-08T17:54:17Z,1
그를 위해서 좋아하시는 럽라로 안하시고 굳이 아이마스를 ㅠ ㅠ,사츠케 satsuke Gameplay,2022-05-08T17:42:33Z,1
ㄹㄹㄹ 금지...,kallru do,2022-05-09T03:03:15Z,0
"또 보러왔다... 보면 볼수록 희망찬 가사랑 열심히 춤추는 르르땅 모습이 너무 좋아요.
그리고 댓글에 다들 르르땅이라고 하는게 옛 고멤 주르르에서 이세돌 르르땅으로 성장한 것 같아서 먼가 박박찌통임...",gi muri Deng,2022-05-08T17:42:01Z,2
이 영상을 누르기까지 많은 고민을 했읍니다..,승희,2022-05-08T17:39:30Z,0
르르땅이 이런거 해주면 이세돌 전체 스노우 할레이션도 마렵다능,인천 꿀주먹,2022-05-08T17:20:49Z,2
의상이 태극에디션인건가요? 데뷔 축하드려요!!!,Kyonghun Kim,2022-05-08T16:58:39Z,4
애국보수 주르르,뿅뿅,2022-05-08T21:49:45Z,0
흰검빨파 다있는 애국 아이돌 주르르 입니당,ᄒᄎᄋ,2022-05-08T20:10:30Z,4
이번에도 직접춘거 개웃기네 ㅋㅋㅋㅋㅋ,거대모기,2022-05-08T16:55:37Z,1
이뻐요 누나,유튜브용계정,2022-05-08T16:54:02Z,2
르르땅으로 인해 심장에 무리가 와서 쓰러지고 마는데..,Necodaze,2022-05-08T16:32:25Z,2
감동 받았어요. 뭔가 희망적인 생각에 마음이 편해졌습니다. 이게 아이돌이 아니면 뭐가 아이돌인데! 이런거 만들어줘서 고마워요. 얼마나 많이 노력해서 만들었는 지 전부는 모르지만 노력한 게 너무 느껴져서 눈물날 뻔했어요. 르르땅이 최고야!,박환수,2022-05-08T16:31:14Z,19
노래가 원곡보 다깔끔하고.. 노래도 잘부르고.. 가사도 좋고..,김한솔무칠련,2022-05-08T16:26:58Z,6
"르릇당 최고다,......",똥똥,2022-05-08T16:21:48Z,2
진짜...감동이에요....,リュノRyuno,2022-05-08T16:21:43Z,4
최고다 르르땅!!!!!!!!!!!!!!!!!!!!!!!! 사랑해... 우주최강 아이도루 르르땅... 어째서 눈물이...,안녕하세요,2022-05-08T16:20:57Z,2
주르르장이 아이돌에 제일 진심인거 같다 ㅋㅋㅋㅋ,John Nash,2022-05-08T16:00:13Z,32
르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!! 르르땅!!💛💛,SilS,2022-05-08T15:44:13Z,3
진짜 르르땅 생각만하면 박박찌통..ㅠㅠ 나온지 이틀밖에 안됐는데 진짜 벌써 한 서른번은 돌려본 거 같음..ㅠ 최고다 르릇땅....!!!!,김민재,2022-05-08T15:35:09Z,9
자기 전에 한 번 더 듣기!!💜,건식빵,2022-05-08T15:29:30Z,2
하....ㅠㅠㅠㅠㅠㅠㅠ진짜 코레카라모 이세카이 아이도루.....ㅠㅠㅠㅠㅠㅠㅠ,오이락,2022-05-08T15:27:19Z,3
르릇땅... 노래 왜 이렇게 늘었어 ㅜㅠ!!!! 르르땅 평생노래해 르르땅 절대 지켜 르르땅이 도쿄돔 터는 그날까지 지대응원 ㅡㅡ^,어쩔티비저쩔냉장고,2022-05-08T15:21:08Z,2
마르르피스는 진짜 레게노다..,Fight The Power,2022-05-08T15:18:57Z,3
( 평범한 아이돌 같지만 프로덕션 사장님도 겸하고 있습니다 ),_ 10tacle,2022-05-08T15:15:02Z,2
르릇땅.. 왜 나 눈물이 나는 걸까..?,은비갓,2022-05-08T15:11:55Z,2
르르땅 목소리가 너무 예뻐서 듣게되네요 앞으로도 노래 불려주세요,지다,2022-05-08T15:09:28Z,4
흠... 사이언티스트 보다 이거보니까 퀄리티 확 떨어지네...,Wock,2022-05-08T15:05:01Z,2
@정선일 vr이 아닌데 뭐라노 ㅋㅋㅋㅋㅋㅋㅋㅋ 모션캡쳐랑 vr이랑 mmd차이를 몰라? 알고 댓글쓰자,김민건,2022-05-10T22:15:29Z,0
가만히 있으면 반은 간다,새벽반디,2022-05-09T04:55:36Z,0
@막달라 2222,정재욱,2022-05-09T02:43:07Z,0
눈이 너무 높아져서 생기는 문제 ㅋㅋㅋㅋㅋ,유랑별,2022-05-09T01:27:39Z,0
말하기전에 생각했나요~?,하늘,2022-05-08T20:12:04Z,0
목소리가 주는 감동이 있어 르르땅은..💜,건식빵,2022-05-08T14:39:59Z,3
가슴이 웅장해진다,코믹스런박쿠밋,2022-05-08T14:25:39Z,1
5:30 모션 주르르!! 몸연기 릴파!!,호떡,2022-05-08T14:20:29Z,2
진짜 르릇땅 목소리 너무 이ㅣ뻐ㅠㅠㅠ 이런거 마니마니 올려주세요 젭알!!,シ,2022-05-08T14:19:15Z,3
이런거보면 르르님은 ㄹㅇ노력파이신듯ㅠㅠ 대다네..,머선일이고,2022-05-08T14:15:46Z,1
르르땅!!ㅠㅜㅜ언니 미쳤어요 사랑해❤️❤️❤️❤️❤️ㅠㅜㅠ,Ren,2022-05-08T14:15:33Z,1
보도도님 촬영 진짜 잘하신다... 편집도 너무 잘됐고 녹음에 안무까지 진짜로 멋진 영상,Geonu Park,2022-05-08T14:02:55Z,1
눈에서 땀이 나네 큽,정재욱,2022-05-08T13:54:33Z,1
"모션캡쳐 노래 주변 사람들 배경
르르땅이 성공했다는 걸 보여주는 커버 ㄷㄷ
앞으로도 계속 번창하시길 킹아!",빛 달,2022-05-08T13:36:21Z,6
👍,장주명,2022-05-08T13:30:16Z,3
노래 넘나 좋은것..,노쨈양,2022-05-08T13:28:26Z,2
킹아,아이시스8.0,2022-05-08T13:21:21Z,2
르르땅 점프력 실화야?ㅋㅋㅋㅋㅋㅋㅋ,윤드든,2022-05-08T13:06:49Z,3
어라라 와타시 눈물이?,코와이,2022-05-08T13:04:44Z,2
모션 주르르 ㅋㅋㅎㅋㅎㅎㅋㅋㅎㅎㅋㅋㅎㅎㅋㅋㅎㅋ,지흠,2022-05-08T12:51:32Z,0
역시 아이돌은 스토리이다...,별자,2022-05-08T12:46:18Z,2
주르르님은 자신의 장점을 누구보다 잘 알고있고 정확하게 표현 할 줄 아는분인거 같습니다,유설,2022-05-08T12:43:49Z,11
오,안녕후르츠,2022-05-08T12:37:10Z,2
이게 왜뜨는지도 모르겠고 이거 보는것도 이해불가네 ㄷ;,잉잉,2022-05-08T12:26:53Z,0
어디가서든 분탕치는 애한테 뭘 이해를 바라겠누... 괜히 본인 모자란거 스스로 인증하지 말고 잠이나 자라..,앵,2022-11-09T16:19:34Z,0
뭐래 씹덕새기들ㅋㅋ단체로 발작하노 ㅋㅋ,잉잉,2022-05-10T06:04:57Z,0
아 그래요? 아 진짜요?,새벽반디,2022-05-09T04:56:02Z,0
왜 알고리즘에 뜨는지는 자신이 제일 잘 알듯 ㅋㅋ,KuZ,2022-05-08T18:44:19Z,1
네 감사합니다~~~~~~~,seokchan,2022-05-08T18:12:31Z,0
"와 춤도 직접 추고 노래도 부르고 편집까지 했다고? 르르땅 당신은 더 이상 버튜버가 아니야
루르땅 당신은! 네버엔드 아이도올~!",박진우,2022-05-08T12:08:56Z,5
르르땅! 르르땅!,ᄋᄋ,2022-08-14T21:39:04Z,0
르르땅...한글패치 고마워요!,굳하루,2022-05-08T11:50:05Z,3
1센치 아이돌점프 ㄱㅇㅇ,서홍기,2022-05-08T11:44:31Z,6
사소해 사소해~,WAKTAVERSE PLAYLIST,2022-05-08T11:42:44Z,2
우엉 마스터피스라니ㅠㅠㅠ,jhb___,2022-05-08T11:28:20Z,3
"이건 유입이나 조회수를 위한거보다도 기존 팬들을 위한 커버인게 감동인거다....
+  옛날에 본인이 이세돌합격하기 위해 직접 춤추걸 여기에서도 본인이 직접 훨신 나은 퀄리티로 춘것이 마치 르르땅이 아이돌로써 성장한걸 표하는거 같아서 좋다",ᄒᄎᄋ,2022-05-08T11:22:24Z,1019
@aaaf riii 르며듬??,폭도섭,2022-08-28T12:46:32Z,0
@정선일 르며듬 ㅎㅎ,aaaf riii,2022-08-14T22:01:16Z,1
응애유입도 좋아여..,Guitar Hero,2022-05-29T02:58:56Z,3
ㄹㅇ...기존팬들은 진짜 너무좋다,ㅇㅇ,2022-05-11T23:59:37Z,3
갓르르땅 너무 예쁘다 ㅠㅠㅠ 좋은 노래 준비하고 들고와줘서 너무 고생 많았고 고마워요 언니 최고야 사랑해 ❤️‍🔥,지힝구,2022-05-08T11:06:51Z,7
비까리데,박동현,2022-05-08T11:03:14Z,3
주르르언니진짜사랑해,도도,2022-05-08T10:45:02Z,3
"방구석에서 르르땅 오디션본게 엊그제같은데 벌써 아이돌이라니! 축하해 르르땅 늘 응원할게!! ❤ 
댓글출처:비X",Alzar Tarkasen,2022-05-08T10:43:24Z,4
@좌송좌 으음..;;선넘네.. 님덕에 수정했슴다..,Alzar Tarkasen,2022-05-08T17:51:11Z,0
@좌송좌 쯧 찐딴가 눈치도 없고 드립도 개재미없고,이준호,2022-05-08T13:34:39Z,4
"망X냥 이라니 아 ㅋㅋ 
두X=권민 뢴트=다롱 도파민=폭X 같은 소리하네 아 ㅋㅋ",좌송좌,2022-05-08T10:46:33Z,0
ㄹㅇ 이게 버츄얼아이돌이지,uoiytr653w _uoi653,2022-05-08T10:22:26Z,2
목소리가 진짜로 딱 뭔가 저릿저릿함💜,건식빵,2022-05-08T10:20:02Z,4
"진짜 르르님 스토리가 진짜 대박.... 시청자에서 고멤, 고멤에서 이세돌로... 과제곡으로 불렀던 노래를 정식으로 커버해서 낸거까지,,, ㅠㅠ",뱜,2022-05-08T10:13:04Z,8
사랑해요 ❤️ 주르르 ❤️,미꿍이,2022-05-08T10:05:42Z,2
"객관안 파칭해서 좋았던점 아쉬웠던점 하나하나 다 말해보겠음

1 개사- 처음엔 일본말에 적응 됐던 것인지 쬐금 못하다 생각했지만 2번 3번들으면서 개사가 잘됐고 가사에서 꿈을 향해 나아가능 메세지를 한국어로 들으니까 더 전달이 잘되기 때문에 개사버전이 계속듣기에는 더 좋다라고 생각함

2 퀄리티적인것은 사이언티스트가 더 좋긴하나
춤이 르르땅이 직접춘것 아니겠음? 여기서 퀄리티로 구분짓는것은 무의미하다 르르땅이준
페르로셰 vs 수제초콜릿(심지어 맛남)

자막실수 - 하하하 정말 수제였구나 오히려 킹아

감상평- 개사 하여 폴리에 넣고 매일들어도 부담없이 들을수있고 한글말이기때문에 주변인에게도 먹여도 전혀 위화감없이 듣기에 최적화돼있다 직접 춤과 편집으로 수제선물을 받은 느낌  
씹덕아닌 일반인이 쓴 생각이니까 믿어도 좋음 ㅇㅇ",나그네,2022-05-08T09:34:28Z,12
결론은 아쉬운점이 안적혀있는데? ㅋㅋㅋㅋㅋㅋ 킹아,김민건,2022-05-10T22:17:43Z,0
선생님…이미 일반인이 아니십니다..,나대지마라,2022-05-08T18:55:46Z,2
킹아!,구먼_,2022-05-08T15:51:54Z,1
개사 수준 진짜 높네영,어류나태우엉,2022-05-08T09:33:31Z,6
610 헌정곡,뿌뿌뿡,2022-05-08T09:31:48Z,2
1.25배로 들으면 진심 애니 ost같아요 옛날 투니버스 감성 물씬...,비프BP,2022-05-08T09:22:18Z,1
매연 없는 자연의 청정함과 시원함이 느껴지는 목소리가 맘에 들어요:),버거맛뚤기,2022-05-08T09:20:05Z,7
빌보두 랭크 ㄱㅈㅇ~~~,SOHENG,2022-05-08T09:14:29Z,7
♥,형호,2022-05-08T08:57:25Z,3
역시 아이돌은 “스토리다”,억울한남자,2022-05-08T08:56:58Z,10
르릇당~,송용준,2022-05-08T08:49:43Z,5
너...ㄴ.. 너무 좋당~ 역시 르르땅! 데뷔곡 진심으로 축하드립니다! 근데 무대 스테이지 아이돌 스펠링 합쳐서 만든건가요~?,Artgaming,2022-05-08T08:48:59Z,2
화이팅 하세요,이광래,2022-05-08T08:48:21Z,4
주르르화이팅 힘내요,이광래,2022-05-11T11:17:28Z,1
💖,이광래,2022-05-08T09:09:56Z,0
❤❤❤,이광래,2022-05-08T08:50:11Z,1
오타난 자막이 주르르님의 당시의 노력에서 오는 피로를 나타내는것같아서 오히려 좋네요.,악질팬치,2022-05-08T08:47:23Z,10
오늘도 들어야지,마요,2022-05-08T08:46:25Z,2
너무 좋아서 무한 반복중,뚜비뚜밥,2022-05-08T08:41:25Z,3
배그..때.부터 봐.왔던 르르땅...왁타..버스 근본 중에 근본.. 어..디까.지가 르...르야~,Z 10,2022-05-08T08:28:24Z,4
2:15 아 개웃기네,sung u,2022-05-08T08:23:46Z,1
이 넓은 무대를 혼자 꽉 채우네ㅠㅠㅠㅠㅠㅠㅠ 최고다 르르땅 사랑해ㅜㅜㅜㅜㅜㅠㅠㅠㅠ천상 아이돌이야 엉엉,한나쨩 ハンナ,2022-05-08T08:07:13Z,14
폴짝 뛰는거 너무 ㄱㅇㅇ 마스터피스 100만가자~,미래에서온하입보이,2022-05-08T08:04:34Z,6
mmd가아니라 주르르가 직접 춘 춤이라니 가슴이 웅장해진다,안녕하세요,2022-05-08T08:03:42Z,137
최고다 르르땅!!!! 다이스키다요!!!!!!!!,안녕하세요,2022-05-08T08:00:47Z,3
르르땅 최고다,젓죗,2022-05-08T07:50:45Z,4
1:49 두근 너무죠타,빱빱,2022-05-08T07:50:12Z,5
디오구 조타,Your mother,2022-12-06T16:27:37Z,0
표정이 별루 없으니깐 노래는 좋은데 따로노는듯한 느낌이 들어서 아쉽당 미래에는 어케될지 기대된당,김겸,2022-05-08T07:45:16Z,0
진짜 목소리가 빛난다ㅜ 르르땅 최고😍,ㅇㄴㄱ,2022-05-08T07:42:39Z,4
엥 나 왜 울컥함..르릇땅 넘 자랑스러워ㅠ,김보라,2022-05-08T07:41:00Z,5
노래 너무 좋아요! 응원합니다!!,mori,2022-05-08T07:36:20Z,3
최고다 르르땅!!!,임모씨,2022-05-08T07:20:39Z,3
하루도안됐는데 조회수 17만실화인가요 !!킹아~~,머선일이고,2022-05-08T07:20:04Z,3
4:06 자막이 이상해요,I LOVE BUS,2022-05-08T07:16:01Z,1
와,SPADEHE,2022-05-08T07:13:25Z,2
"This was really great, i love this song and the idolmaster so this was an awesome surprise and performance !",ExoticBankai Reaction,2022-05-08T06:59:42Z,1879
리뷰고멤 킹아,김몰리,2022-08-31T14:43:17Z,0
아 리뷰고멤 신곡 언제 나와ㄹㅇㅋㅋ,박성원,2022-05-31T15:30:13Z,0
meow,Professor of the Dark Arts,2022-05-27T03:09:19Z,1
King - A,최무선,2022-05-15T06:29:22Z,0
리뷰고맴 출석률 좋은거봐 ㅋㅋㅋㅋㅋㅋㅋ,ppupllu meroru,2022-05-14T18:51:44Z,2
"고세구의 팬서비스
주르르의 마스터피스..
진짜 가슴 웅장해진다 콘서트 딱 대",루비,2022-05-08T06:59:03Z,211
@김영기 ㄹㅇㅋㅋ,우타리 가람 Utari garam,2023-01-03T02:09:10Z,0
쥐엔장 예언 뭐냐구~,김영기,2022-12-16T06:22:21Z,6
@루비 쥐엔장 감사합니다~,Mallyn Douraji,2022-06-10T09:55:58Z,0
@97년식똥차 진짜요?? 있다면 링크좀..ㅠ,Mallyn Douraji,2022-06-10T09:05:56Z,0
해드렸습니다~~,97년식똥차,2022-05-16T00:00:58Z,19
르르땅 사랑해!!,후륭,2022-05-08T06:53:49Z,1
르르땅 M@STERPIECE 스이나우매~,비온뒤또비,2022-05-08T06:52:14Z,2
어뜨케 어뜨케 너무좋잖앙ㅜㅠㅜㅜㅜㅜㅜㅜ,밤부엉이,2022-05-08T06:45:22Z,3
ㅠㅠㅠ❤️❤️,김상희,2022-05-08T06:41:08Z,2
그 도중에 팡하고 터지는게  도중에 팡하면서 금빛가루가 싸악 터지면서 작화 개오지는 장면이있는데 잘 표현했네요,이승찬,2022-05-08T06:40:17Z,5
개사 정말 깔끔하다...ㅋㅋㅋ,이학기,2022-05-08T06:39:41Z,2
르르땅이 왁굳형 방송에서 코x튼 으로 시참비빌때가 어제 같은데 이렇게 팬들을 위해서 무대에서 노래하고 춤추는거보니 진짜 감동이다.ㅠㅠ,FS 니나브쨩겨땀콧물눈물,2022-05-08T06:31:29Z,5
무브먼트가 아쉽다고 생각했었는데 모션캡쳐라는거 아니까 오히려  감동이 있네요,Park J,2022-05-08T06:30:48Z,28
처음에 예능캐로 들어가고 싶다고 했던 르르땅이었는데 어느새 찐 아이도루가 되어버렸네 진정한 성장형 아이도루 르르땅 파이팅,행복한괴짜,2022-05-08T06:20:38Z,6
"이세돌 맴버들이 얼마나 르르님 착하다 했는지 알거 같네요 이렇게 
맴버들 생각해주는 회상 장면 나오는 걸 보니까 이세계 아이돌 다들 킹아~!!!",이쁜이현정,2022-05-08T06:14:04Z,2
최고다 르르땅,이동륜,2022-05-08T06:06:56Z,2
"왁굳형 방송보다 보니 이렇게 들리네..
이게나의 왁타버스~~Wwwwwwwwwwwwwwwww",이세돌귀여워,2022-05-08T06:01:08Z,1
WWWWWWWW,티오,2022-05-08T05:58:43Z,2
최고입니다!!!!!!!! 르르땅!!!!!!!!!!!!!! ㅠㅠ,아카자의동료가된 오니,2022-05-08T05:58:40Z,1
주스터피스를 듣고 삶의 질이 달라졌습니다,야기자,2022-05-08T05:44:20Z,1
우와 이걸 직접 추시다니.. 진짜 최고다..ㅜㅠ 선곡도 좋고 노래도 너무 잘 부르셔서 좋고 이번 커버 진짜 너무 좋아요ㅠㅠㅜㅠ,파란랑,2022-05-08T05:43:11Z,6
뭔데 뭉틀하냐...,김재상,2022-05-08T05:41:36Z,1
깔끔해서 오히려 전것보다 별론듯,Yukio,2022-05-08T05:35:41Z,2
@ㅇㅇ 뭐겠어 눈치없는 아싸라 그렇지,이준호,2022-05-08T06:01:02Z,1
이런글을 싸는 의도가 뭐임?,ㅇㅇ,2022-05-08T05:38:14Z,6
비까리돼~,HwanJin Jeong,2022-05-08T05:20:26Z,1
킹아,서울대 마렵네,2022-05-08T05:18:00Z,1
최고다!!!!르르땅!!!!,내수용은멈춰,2022-05-08T05:11:08Z,3
"이 커버로 해본 망상
1.세사빠와 같은 세계관
2.릴,주,챤은 같은 고등학교이다
3.이러면 점점 세계관이 연결된다
4.이세돌 유니버스 가냐??",이이이잉,2022-05-08T05:09:51Z,5
교복이 비슷해 보여서 ㅎㅎ,이이이잉,2022-05-08T09:33:35Z,0
그래요??,이이이잉,2022-05-08T09:33:21Z,0
세사빠 세계관에서 비챤님은 딴학교 출신이랍니당,ᄒᄎᄋ,2022-05-08T09:12:02Z,1
@깨충이 일단 기본적으로 현실에서는 나이차가 있으니...,한밤중,2022-05-08T09:10:36Z,1
@이이이잉 앜ㅋ ㄹㄱㄴ,깨충이,2022-05-08T08:13:51Z,1
아 맞다 나 이런거 좋아 했었지,바때리,2022-05-08T05:01:41Z,2
개사 너무 잘했다..,ㄱㄱ,2022-05-08T05:00:43Z,4
생각해보니 저 뒤에 남자캐릭터들 주폭소년단분들 아닌가ㅋㅋㅋㅋㅋㅋㅋㅋ,가나다라,2022-05-08T04:54:31Z,1
